"name","type","lat","lon","color"
"ICF MTC Terminus","bus",13.100243,80.214714,""
"Radaur bus stand","bus",30.032322,77.14867,""
"Kovilpalayam Main Bus Stop","bus",11.135418,77.033752,""
"Minjur MTC Terminus","bus",13.28201,80.253705,""
"Manali MTC Terminus","bus",13.169977,80.257159,""
"மாதவரம் மாநகர பேருந்து முனையம்","bus",13.152368,80.228345,""
"Tangmarg Bus and Taxi Station","bus",34.059269,74.424428,""
"Tarnaka Bus Stop","bus",17.426317,78.531326,""
"ਅੰਮ੍ਰਿਤਸਰ ਬੱਸ ਸਟੇਸ਼ਨ","bus",31.630131,74.883928,""
"Kundrathur Temple MTC Terminus","bus",12.987217,80.093238,""
"Hasthinapuram MTC Terminus","bus",12.940444,80.150586,""
"Tambaram MTC Terminus","bus",12.925339,80.116745,""
"Tambaram East MTC Terminus","bus",12.923598,80.117091,""
"பழவேற்காடு","bus",13.417722,80.313942,""
"BANDA BUS STAND","bus",15.81894,73.86246,""
"Ayanavaram MTC Terminus","bus",13.098591,80.242004,""
"குற்றாலம் - കുറ്റാലം","bus",8.93331,77.273823,""
"செங்கோட்டை பஸ் ஸ்டாண்ட்","bus",8.976832,77.249891,""
"Town Bus Stand","bus",10.086309,77.06008,""
"மகாபலிபுரம்","bus",12.617473,80.193882,""
"East Fort","bus",8.483404,76.947462,""
"Yercaud Bus Stand","bus",11.776765,78.209127,""
"Udaipur Bus Stand","bus",24.575889,73.700842,""
"Erumaivettipalayam Bus Stand","bus",13.242455,80.120113,""
"Kattakada","bus",8.506953,77.080957,""
"Puzhuthivakkam Bus Stand","bus",12.97398,80.202931,""
"ghumaan adda","bus",30.967568,76.151261,""
"Ayyapanthangal","bus",13.037793,80.134942,""
"Ennore MTC Terminus","bus",13.214722,80.320837,""
"ঢুলিভিটা","bus",23.90804,90.212393,""
"Old Bus Stand","bus",10.786954,79.137605,""
"KK Nagar West MTC Terminus","bus",13.044159,80.193303,""
"Kannagi Nagar MTCTerminus","bus",12.925654,80.238308,""
"NGO Colony Bus Terminus","bus",12.994789,80.206816,""
"Thiruverkadu MTC Bus Terminus","bus",13.069585,80.124022,""
"Semmanchery MTC Terminus","bus",12.874697,80.209765,""
"Elango Nagar MTC Terminus","bus",13.090602,80.185474,""
"Parvathi Nagar MTC Terminus","bus",13.145751,80.250441,""
"Sripur Bus Station","bus",23.736928,89.655597,""
"Tambaram Bus Stand","bus",12.927719,80.118742,""
"Madipakkam Bus Stand","bus",12.962861,80.198284,""
"Mysore City Bus Stand","bus",12.307989,76.653633,""
"Chikkamaranahalli","bus",13.036222,77.566348,""
"Ghaziabad Bus Stand","bus",28.669227,77.415798,""
"Uttarahalli Bus Station","bus",12.905273,77.543288,""
"Jalahalli Village","bus",13.04523,77.547996,""
"Bhavani Bus Stand","bus",11.452748,77.688559,""
"Thiruvayar Bus Stand","bus",10.787695,79.138529,""
"Kolathur Bus Stand","bus",10.94716,76.137633,""
"RAM TIRTH ROAD BYPASS","bus",31.645946,74.823332,""
"BBMB Colony Bus Station","bus",31.533723,76.904732,""
"Picture Palace","bus",30.453372,78.083426,""
"Library Bus Stop","bus",30.460038,78.066119,""
"Taplejung Bus Station","bus",27.353827,87.66556,""
"Tirumayam Bus Stop","bus",10.245785,78.746841,""
"Afzalgunj","bus",17.373007,78.476656,""
"Kalyan","bus",19.236388,73.130362,""
"Channarayapatna Bus Station","bus",12.898085,76.391215,""
"Toungup Bus Station","bus",18.852768,94.238525,""
"Sirkazhi Bus Stand","bus",11.234463,79.738467,""
"Bus stand","bus",12.456739,75.960191,""
"Sayaji Park Busstop","bus",22.31432,73.242823,""
"Srirangapatna","bus",12.42079,76.691512,""
"KPHB 3rd Phase Bus Stop","bus",17.487951,78.395392,""
"Vinayakapuram","bus",13.139863,80.20568,""
"Nechipuzhoor","bus",9.752502,76.661283,""
"Bhaucha Dhakka / Ferry Wharf","bus",18.95694,72.849529,""
"Kamalapura Bus Stand","bus",15.305775,76.474029,""
"Bharmour Old Bus Stand","bus",32.440959,76.534051,""
"Sihunta","bus",32.301464,76.088569,""
"Kuravilangad Ksrtc Busstop","bus",9.753024,76.561532,""
"509","bus",18.575184,73.899559,""
"Muttom Bus Stand","bus",9.837192,76.745517,""
"Bhanjraroo Bus Station","bus",32.833331,76.146966,""
"Ramapuram Private BusStand","bus",9.799674,76.65983,""
"Triloknath Bus Station","bus",32.683222,76.697237,""
"Pune Railway Station Bus Depot","bus",18.526529,73.877141,""
"Karamadai Bus Stand","bus",11.23952,76.959869,""
"Gorai Bus Depot","bus",19.232396,72.829636,""
"Maralawadi","bus",12.612133,77.525212,""
"Harohalli Bus Stand","bus",12.680082,77.469908,""
"Bus Stand Barnala","bus",30.377711,75.537933,""
"Dhokashi","bus",27.670661,85.279034,""
"bus stop bekhi","bus",30.714081,75.9405,""
"bus stop - Katahri","bus",30.738634,75.943008,""
"bus stop - Lapran","bus",30.754214,75.929335,""
"bus stop - Ghawaddi","bus",30.782033,75.889705,""
"Mori Gate Bus Terminal","bus",28.668361,77.225176,""
"Srinagar Bus Station","bus",12.944438,77.554664,""
"Old ISBT","bus",31.103754,77.168626,""
"main bus station","bus",9.234909,78.787688,""
"Borivali  RS (East)","bus",19.229955,72.857632,""
"Bus & Jeep Counter North","bus",28.784782,83.736723,""
"Hosapete Bus Stand","bus",15.275187,76.389262,""
"Padappai Bus Stand","bus",12.886724,80.021501,""
"TGSRTC Bus Station ,  Narketpalle","bus",17.204123,79.193972,""
"Kathmandu Bus Park","bus",27.672077,85.423097,""
"Private Bus Stand","bus",12.318726,76.64828,""
"Kerala state road transport coperation bus stand ettumanoor","bus",9.66779,76.555747,""
"Tallada","bus",17.215505,80.421762,""
"Wyra bustand","bus",17.191886,80.361948,""
"Duliajaan Bus Station","bus",27.484902,95.364433,""
"Kathmandu Bus","bus",26.737047,85.919071,""
"Puri Bus Station","bus",19.814766,85.839113,""
"Puri Local Bus Stand","bus",19.815701,85.837939,""
"Old Post Office","bus",17.693632,83.292306,""
"Dhoraji","bus",21.736132,70.459174,""
"Jetpur","bus",21.755606,70.619108,""
"Sindhi Camp","bus",26.923847,75.800655,""
"Anand New bus stand","bus",22.557296,72.955726,""
"Akola Main Bus stand","bus",20.707492,77.003795,""
"Kasaragod Muncipal Bus stand","bus",12.506862,74.99429,""
"Kovilpatti Town Bus Stand","bus",9.175034,77.865927,""
"Ramanathapuram Bus Station","bus",9.360385,78.837492,""
"Mohanur Bus Stand","bus",11.061753,78.138621,""
"Tenkasi Old Bus Stand","bus",8.958353,77.306022,""
"Thanthania Bus Stand","bus",24.833166,89.37618,""
"New Bus Stand","bus",21.006162,75.564134,""
"Rajgurunagar Bus Stop","bus",18.854108,73.888357,""
"Bus Stand Kovalam","bus",12.786607,80.250199,""
"APSRTC Bus Station , Puttur","bus",13.435212,79.552878,""
"Guduvancheri MTC Terminus","bus",12.844796,80.061804,""
"வால்பாறை - വാൽപ്പാറ","bus",10.326354,76.954998,""
"old bus station aligarh but now close","bus",27.886485,78.074012,""
"Jhansi main bus stand","bus",25.445941,78.589607,""
"Krishnarajanagara Bus Stand","bus",12.438599,76.381234,""
"Private bus stand","bus",10.301936,76.335926,""
"Sulur Bus Stand","bus",11.025944,77.125217,""
"Local Bus Stand","bus",11.405584,76.704222,""
"Sembatti Bus Stand","bus",10.28104,77.871426,""
"Vadipatti Bus Stand","bus",10.082445,77.966555,""
"Guruvayur Private Bus Stand","bus",10.593332,76.04386,""
"TGSRTC  Bus Station , Warangal","bus",17.974546,79.605348,""
"Chandrapur","bus",19.964258,79.298047,""
"ST Bus Stand","bus",20.066236,79.674257,""
"Kaza Bus Station","bus",32.223643,78.074035,""
"Avadi Market","bus",13.116052,80.106263,""
"ISBT Bus Station, Idgah","bus",27.165888,77.995669,""
"Idgah Bus Stand","bus",27.166266,77.997672,""
"Ooralpatty","bus",10.284046,77.630297,""
"APSRTC Bus Station , Ongole","bus",15.511204,80.041844,""
"Bhuntar Bus Stand","bus",31.881204,77.150577,""
"Kodom Toli Bus Station","bus",22.335549,91.821165,""
"Charsadda Bus Terminal","bus",34.029792,71.57686,""
"hauli","bus",25.428858,83.620505,""
"Wrc Campus Gate Bus Station","bus",28.256578,83.977718,""
"TGSRTC Bus Station , Medchal","bus",17.634199,78.485753,""
"BUS STATION, MADHAPAR","bus",23.239291,69.708435,""
"14 No Bus Stop","bus",22.502288,88.318335,""
"ASTC","bus",26.181168,91.749974,""
"Uttangarai","bus",12.267338,78.53567,""
"Sun City","bus",18.474876,73.813655,""
"Sec. W","bus",31.475332,74.370425,""
"Sec Y","bus",31.475322,74.371428,""
"15 No Bus Stand (S30)","bus",22.592654,88.388746,""
"குன்னூர்","bus",11.343729,76.794665,""
"GSRTC Bus Station","bus",21.76991,72.136673,""
"Limbdi","bus",22.570416,71.807752,""
"BUS STAND SANGHOL","bus",30.792123,76.398196,""
"Mohali","bus",30.696572,76.726813,""
"Bus Station Doraha","bus",30.780543,76.060281,""
"BUS STAND SIRHIND","bus",30.614537,76.375434,""
"Vallam main bus station","bus",10.718151,79.062459,""
"Tinkonia Bus Stand","bus",23.246319,87.869428,""
"PHAGWARA BUS STAND","bus",31.214861,75.770804,""
"Patran bus stand","bus",29.95558,76.051333,""
"Main Bus Stand","bus",30.611135,74.257912,""
"Nagarkot","bus",27.71838,85.517927,""
"Rampur Bus Station","bus",28.777914,79.02638,""
"Marol Depot","bus",19.117908,72.865721,""
"Vellore Old Bus Stand","bus",12.922152,79.132522,""
"D-cabin","bus",23.102363,72.570265,""
"Vallabhpark","bus",23.101524,72.576519,""
"Chhorepatan Bus Stop","bus",28.191479,83.953177,""
"RS Pura Bus Stand","bus",32.60652,74.735372,""
"boarder","bus",8.971338,77.261675,""
"vanji nagar busstop","bus",8.95719,77.266921,""
"CSTC Bus Terminal","bus",22.481455,88.346423,""
"Jahaz Ground Stop","bus",33.628392,73.101972,""
"Kurla East","bus",19.064502,72.880323,""
"Trombay","bus",19.033651,72.950364,""
"Hari Nagar Bus Depot","bus",28.623912,77.101681,""
"Baba Bakala","bus",31.553961,75.268269,""
"Lubhu Bus Station","bus",27.642768,85.373347,""
"KK Nagar MTC Terminus","bus",13.035422,80.205717,""
"IOC MTC Terminus","bus",13.139069,80.282031,""
"Thirovttriyur MTC Terminus","bus",13.172164,80.305091,""
"Bandra Terminus","bus",19.062949,72.841537,""
"Samana","bus",30.146833,76.187642,""
"Narshinhavadi Bus Stand","bus",16.693824,74.5997,""
"Panauti Bus Station","bus",27.587039,85.513267,""
"Thiruporur Bus Stand","bus",12.722079,80.187714,""
"Mangammanapalya","bus",12.907083,77.635161,""
"Mathur MMDA","bus",13.171374,80.247506,""
"Chaphekar Chowk","bus",18.630087,73.779897,""
"Rodat to Jalalabad Bus Station","bus",34.25693,70.57642,""
"Rama mandi","bus",31.306716,75.627794,""
"Bus Stop","bus",17.39868,78.481781,""
"SRGT Parking Lot","bus",25.582492,91.890402,""
"Dhangadhi Bus Park","bus",28.705959,80.573929,""
"Kalanad bus station","bus",12.450749,75.022493,""
"Mangad Bus Stop","bus",12.455054,75.033286,""
"Hosa Hagaribommanahalli Bus Station","bus",15.044509,76.209524,""
"Kabbur Bus Stand","bus",16.348547,74.729925,""
"Bus Terminal, Kakkanad","bus",10.02075,76.343682,""
"BMTC","bus",13.036732,77.523703,""
"Harihar KSRTC bus station","bus",14.514736,75.810133,""
"APSRTC Bus Station , Nellore","bus",14.442024,79.977364,""
"Iritty","bus",11.989648,75.678415,""
"Belur Math Bus stop","bus",22.631405,88.352059,""
"Princess Park","bus",28.5878,77.066631,""
"Pappanamcode","bus",8.470538,76.98104,""
"ਸ਼ਹੀਦ ਊਧਮ ਸਿੰਘ ਮਿਊਂਸੀਪਲ ਬੱਸ ਅੱਡਾ","bus",30.133852,75.807704,""
"ISBT Shimla (New Bus Stand)","bus",31.098141,77.150808,""
"Theog Bus Station","bus",31.123002,77.356281,""
"Fatehgarh Sahib Bus Stop","bus",30.650842,76.392294,""
"Jyoti Swaroop Bus Stand","bus",30.643276,76.404361,""
"Sirhind Bus Stand","bus",30.627951,76.387782,""
"Bhawanigarh Bus Stand","bus",30.264811,76.041418,""
"Budhanilkantha Stop","bus",27.776832,85.362086,""
"Kuvempunagar 2nd Stage","bus",13.073049,77.541338,""
"45 BUS STAND","bus",22.471246,88.37725,""
"Bhuj Bus Stand (private buses)","bus",23.246881,69.671115,""
"Gabtoli Bus station","bus",23.781048,90.343975,""
"Horanadu","bus",13.275973,75.344407,""
"கொல்லங்கோடு - കൊല്ലങ്കോട്","bus",8.28894,77.107615,""
"Paleru","bus",17.207973,79.922607,""
"Shimoga KSRTC Bus Stand","bus",13.928988,75.568065,""
"Shimoga Bus Stand (Pvt)","bus",13.929488,75.567737,""
"Warora","bus",20.234679,79.009747,""
"Talegaon","bus",21.105732,78.202798,""
"Wadala Depot","bus",19.014778,72.852397,""
"Mulund Depot","bus",19.175698,72.946488,""
"Ghatkopar Station (W)","bus",19.08754,72.908163,""
"Manapa Bhavan","bus",18.523025,73.853423,""
"Samata Nagar","bus",19.206861,72.869745,""
"Sahar Cargo Complex","bus",19.097537,72.865288,""
"Kandivali (E)","bus",19.201696,72.85373,""
"Majas Depot","bus",19.138936,72.86476,""
"Bagar Bus Station","bus",28.240171,83.988825,""
"Safdarjung Terminal","bus",28.579664,77.213486,""
"Thennambulam Mill","bus",10.432519,79.775646,""
"Thennambulam Road","bus",10.430285,79.777706,""
"Sathiraththadi Bus Stop","bus",10.424892,79.783529,""
"Karuppambulam Road Bus Stop","bus",10.422503,79.785823,""
"Kuravappulam Kadaitheru","bus",10.421332,79.787869,""
"Pallipalayam Bus Stop","bus",11.364648,77.747779,""
"Alipur Bank Stop","bus",33.645248,73.18077,""
"Nai Abbadi Stop","bus",33.645176,73.176822,""
"Burma Stop","bus",33.633743,73.132748,""
"Sanam Chowk","bus",33.632841,73.126825,""
"Satra Meel","bus",33.643362,73.200222,""
"Jhangi Sayedan","bus",33.642765,73.208096,""
"Ksrtc Depot, Thalassery","bus",11.760962,75.482038,""
"Pusa Institute","bus",28.640496,77.174176,""
"Lakshmeshwar KSRTC Bus stand","bus",15.12373,75.474117,""
"Karuppambulam","bus",10.388013,79.788576,""
"Sultana Foundation","bus",33.643131,73.202954,""
"Nilore Barier","bus",33.653498,73.244062,""
"Tumair","bus",33.660863,73.258263,""
"Chirah Chowk","bus",33.656496,73.278122,""
"Trolly Adda","bus",33.629511,73.109158,""
"Chungi No.8","bus",33.627148,73.093394,""
"Haji Chowk","bus",33.629842,73.089524,""
"Banjara Hills Rd12","bus",17.414529,78.424731,""
"Dharmasthala Private Bus Station","bus",12.953288,75.38091,""
"Pilathara Bus Stand","bus",12.080294,75.263337,""
"Amppipal","bus",28.072915,84.540923,""
"12 kilo","bus",27.975663,84.568727,""
"Bharuch ST Bus Stand","bus",21.703139,72.996829,""
"Payyanur New","bus",12.108134,75.215101,""
"Vatakara Old Bus Stand","bus",11.597402,75.587553,""
"Medavakkam Bus Terminus","bus",12.919728,80.182261,""
"Alwar Bus Stand","bus",27.562338,76.601746,""
"Kamakhya Mandir","bus",26.16508,91.707207,""
"Kateel Bus Stand","bus",13.045135,74.870793,""
"Daewoo Islamabad Terminal","bus",33.703254,73.071404,""
"KSRTC Bus Station","bus",13.994226,74.549868,""
"Horowpotana","bus",8.548925,80.831757,""
"Sangama Mekedatu Bus Service","bus",12.288048,77.433759,""
"Bus Station","bus",20.834854,95.123916,""
"Mandarmoni Bus Station","bus",21.663154,87.700797,""
"JK Hill Park Bus Stop","bus",18.451306,73.811043,""
"Tuticorin Old Bus Stand","bus",8.803681,78.140794,""
"Tirthahalli Main Bus Stop","bus",13.690441,75.249774,""
"Kotty Railway Gate","bus",12.097602,75.193481,""
"Mysore Road Bus Station","bus",12.953409,77.543571,""
"Private Bus Station","bus",13.260185,76.475204,""
"Peenya 2nd Stage","bus",13.010859,77.506929,""
"mahalaxmi bus stop","bus",18.570792,73.879203,""
"Chikali Bus stand","bus",20.760575,73.05915,""
"Shirdi Bus Stand","bus",19.763043,74.476686,""
"Chintamani Busstand","bus",13.400327,78.056145,""
"SRS Bus Station","bus",12.980379,77.57602,""
"VRL Bus Station","bus",12.980325,77.575473,""
"Bilaspur Bus Stand","bus",31.338734,76.760243,""
"rupni bus station","bus",26.543409,86.747447,""
"Ullal Bus Station","bus",12.821071,74.840745,""
"Krishnagiri Town Bus Station கிருஷ்ணகிரி டவுன்","bus",12.52864,78.217862,""
"Perdur Bus Station","bus",13.386475,74.905371,""
"Rohru Bus Station","bus",31.203311,77.750377,""
"Malpe Bus Stand","bus",13.348426,74.703315,""
"BRTC Bus Counter","bus",22.652696,92.179372,""
"Ranebennur","bus",14.615852,75.633997,""
"DTC Bus Depot, Dichaon Kalan","bus",28.629331,76.997946,""
"Green Line Bus Counter","bus",22.355827,91.821511,""
"Eagle Bus Counter","bus",22.356368,91.821214,""
"Hanif Bus Counter","bus",22.356634,91.820995,""
"Uniqe Bus Counter","bus",22.356221,91.821329,""
"Soudia AC Bus Counter","bus",22.355587,91.82159,""
"Sohag Paribahan Bus Counter","bus",22.355328,91.82154,""
"Saheed-e-azam S. Bhagat Singh Interstate Bus Terminal","bus",31.312801,75.591744,""
"Omassery","bus",11.36389,75.964552,""
"Mukkam","bus",11.320866,75.997163,""
"Cherla","bus",18.074971,80.826753,""
"கும்பகோணம்","bus",10.958716,79.388067,""
"KSRTC Bus Stand","bus",12.557179,75.393417,""
"KSRTC Bus Depot Kilimanoor","bus",8.774827,76.880561,""
"Melur","bus",10.029882,78.335159,""
"TNSTC Bus Stand , Kallakurichi","bus",11.738688,78.964777,""
"Banavara Bus Stand","bus",13.408836,76.161607,""
"Gudiyattam New Bus Stand","bus",12.945364,78.8715,""
"Murudeshwara Bus Stand","bus",14.095086,74.489745,""
"Thottil Palam Bus Stand","bus",11.677324,75.780267,""
"Patan Dhoka","bus",27.679119,85.320748,""
"BRTC Rangpur Dhap","bus",25.764857,89.231196,""
"Bhojad-Padampur Bus Station","bus",27.688885,84.45854,""
"Machhegaon","bus",27.665065,85.254202,""
"Chathannoor KSRTC Stand","bus",8.857017,76.722148,""
"Surandai Bus stand","bus",8.978286,77.42075,""
"New Busstand Rampur","bus",31.454038,77.648683,""
"Faisal Movers","bus",30.210063,71.50913,""
"ملتان بین الاقوامی ہوائی اڈا","bus",30.19382,71.424136,""
"Karur Mini Bus Station","bus",10.961245,78.075655,""
"PIA Reservation","bus",29.3889,71.6712,""
"കോതമംഗലം","bus",10.060455,76.628751,""
"Medinipore Central Bus Stand","bus",22.427753,87.316012,""
"Jirabo","bus",23.913372,90.319522,""
"Bhadravati KSRTC Bus Station","bus",13.843071,75.696217,""
"Sangareddy Old Bus Stand","bus",17.626898,78.08607,""
"Mt Abu Bus","bus",24.589239,72.713126,""
"Paras Bus Park","bus",27.668033,84.438718,""
"NLC Central Bus Stand","bus",11.60533,79.507189,""
"Main bus stand","bus",11.442455,77.694326,""
"GPR Quarters","bus",17.440024,78.355767,""
"KPHB","bus",17.49396,78.400841,""
"New Kundapur Bus Terminal","bus",13.636024,74.689542,""
"Indira Vasahat","bus",18.481568,73.900633,""
"Kotipalli Bus Stand","bus",16.993679,81.775772,""
"Shravanabelagola Bus Stand","bus",12.858753,76.4853,""
"Punjai Puliampatti Bus Stand","bus",11.349744,77.166971,""
"पुरानो बानेश्वोर स्टेश १","bus",27.702808,85.34102,""
"Old Baneshwar Tempo Station","bus",27.701104,85.339887,""
"Sarkari Dhara","bus",27.726638,85.314237,""
"Aya Nagar Bus Terminal","bus",28.476828,77.130491,""
"Vetapalem Bus Stop","bus",15.780829,80.306536,""
"Nag Dhunga","bus",27.699471,85.209126,""
"Arakkonam Bus stand","bus",13.085404,79.660698,""
"Jamb","bus",20.61737,78.931436,""
"Junnar ST Stand","bus",19.205177,73.869971,""
"Sannati","bus",16.831112,76.91958,""
"பாவூர்சத்திரம்","bus",8.916676,77.380681,""
"Kattumannarkoil","bus",11.276905,79.55101,""
"Chikkalasandra Bus Stop","bus",12.915167,77.552159,""
"AGS Layout Bus Stand","bus",12.91238,77.537175,""
"Jharuwarashi-Lagankhel Bustop","bus",27.612118,85.33844,""
"Rajshahi Old Bus Terminal","bus",24.374233,88.609725,""
"Kaliyikkavila","bus",8.334671,77.171512,""
"தக்கலை - തക്കല","bus",8.242915,77.318451,""
"Killinochchi","bus",9.383319,80.406697,""
"Aduturai","bus",11.017347,79.480246,""
"Vaitheeshwaran Koil","bus",11.192714,79.709468,""
"Vettavalam Bus Stand","bus",12.107903,79.246345,""
"Dhapasi Height Micro Station","bus",27.749862,85.338058,""
"Manapparai Bus Stand","bus",10.606314,78.420078,""
"Virudhunagar New Bus Stand","bus",9.57319,77.951129,""
"Pushkar Bus Stand","bus",26.492591,74.552763,""
"Malegaon Bus Depot","bus",20.554661,74.534622,""
"Valluvar Nagar Bus Stop","bus",12.893383,80.183493,""
"Secunderabad","bus",17.435954,78.50005,""
"Shankaranarayana","bus",13.605971,74.859955,""
"Udangudi main bus stand","bus",8.430256,78.031439,""
"Kuravilangad Junction","bus",9.757616,76.561076,""
"KSRTC Bus stand","bus",13.739812,76.902237,""
"Itagi Cross","bus",14.35227,74.777157,""
"Devarayana Durga Bus Stop","bus",13.37357,77.207527,""
"Arekere MICO Layout Bus Station","bus",12.88945,77.594037,""
"Tanda Bus Station","bus",26.552121,82.659642,""
"Hingurakgoda Private Bus Stand","bus",8.040683,80.951317,""
"Nagaland State Transportation","bus",25.67182,94.10708,""
"Ayarkkunnam Private Bus Station","bus",9.635416,76.606512,""
"Kuravilangad Bus Stand","bus",9.759351,76.561763,""
"Bajpe","bus",12.980744,74.884153,""
"Zero Road Bus Stand","bus",25.438748,81.839143,""
"Khanna Bus Stand","bus",30.700473,76.229593,""
"City Bus Stand","bus",15.460688,75.011676,""
"Chembur Colony Bus Depot","bus",19.045259,72.893527,""
"City Bus Terminus","bus",15.344683,75.145329,""
"Sunjarijal Bus Stop","bus",27.759287,85.420654,""
"Bus Stop Osian","bus",26.7302,72.906174,""
"Hunsur Government Bus Stand","bus",12.308888,76.294535,""
"Old Government bus station","bus",12.308457,76.291106,""
"Mulki Bus stand","bus",13.090817,74.787423,""
"Edavannappara Bustand","bus",11.245024,75.975512,""
"RTC WORKSHOP","bus",18.45942,79.11975,""
"Gujarat Co-operative Milk Marketing Federation","bus",22.570966,88.412696,""
"Haliya","bus",16.780157,79.32359,""
"Mallinatha Pura","bus",12.3415,76.439743,""
"Public Bus Stand","bus",26.759634,94.210512,""
"Manchar ST Stand","bus",19.001109,73.943994,""
"Malleswaram 18th Cross","bus",13.009851,77.569177,""
"Daewoo Express Terminal","bus",33.62292,72.954303,""
"Wipro EC Bus Stand","bus",12.838921,77.659722,""
"Infosys Bus Station","bus",12.358177,76.599394,""
"Surpur Bus Station","bus",16.525678,76.757065,""
"City AC","bus",31.534386,74.282774,""
"Skyways Bus Service","bus",31.537274,74.272788,""
"Abdullah Travels","bus",31.536703,74.271739,""
"Dangdunge Bus station","bus",27.432278,85.00701,""
"TGSRTC  Bus Stand , Shadnagar","bus",17.067512,78.204774,""
"bus station","bus",34.015465,71.599552,""
"Mundargi bus stop","bus",16.774129,77.182457,""
"Azheekal Bus Terminal","bus",11.943817,75.305116,""
"Hetauda Busk Park","bus",27.429543,85.028223,""
"Worli Village","bus",19.016916,72.820083,""
"Chendani Koliwada (C.I.D.C.O)","bus",19.187833,72.97991,""
"Phatehpur Sikri","bus",27.093619,77.664625,""
"TGSRTC Bus Station , Kacheguda","bus",17.390295,78.499034,""
"Golconda Fort","bus",17.385011,78.403384,""
"TGSRTC Bus Station , Midhani","bus",17.340029,78.503388,""
"TGSRTC Bus Station , Patancheru","bus",17.528742,78.264136,""
"Kuakata Bus Station","bus",21.814343,90.122888,""
"Palanchok Bhagwati Bus Station","bus",27.627906,85.674784,""
"Hutti Camp Bus Stand","bus",16.195621,76.656479,""
"Kallumkadavu Bus Stand","bus",9.094549,76.852586,""
"Devgad ST Stand","bus",16.377516,73.381432,""
"Hegdekatta Mosque","bus",14.606882,74.718028,""
"Kadabala","bus",14.64185,74.726326,""
"Salkani","bus",14.663386,74.716605,""
"Kolagibees","bus",14.558881,74.760772,""
"Kuntemane","bus",14.595565,74.796075,""
"APSRTC Bus Station , Rayachoti","bus",14.05742,78.748648,""
"Ram Nagar","bus",11.245999,77.10149,""
"Sellanur","bus",11.255127,77.099296,""
"Kolli Pannai","bus",11.262408,77.097585,""
"Vadakkalur","bus",11.268064,77.098057,""
"Karia Goundanur","bus",11.272331,77.098142,""
"Karia Goundanur Kovil","bus",11.276197,77.097982,""
"Hathazari Bus Stand, Chittagong - Rangamati Hwy, Hathazari, Chattogram","bus",22.498221,91.807392,""
"TSRTC BUS BHAVAN","bus",17.406679,78.498622,""
"Gingee Bus Station","bus",12.254202,79.416502,""
"Shyamoli Paribahan","bus",22.356321,91.821281,""
"Kannur Government Hospital Private Bus Stand","bus",11.861949,75.371398,""
"Pallam","bus",8.099176,77.431946,""
"SETC","bus",8.182243,77.43549,""
"Kozhencherry Private Bus Stand","bus",9.337134,76.704967,""
"Kerala State Road Transport Corperation, Mananthavadi","bus",11.804587,76.007154,""
"Churchgate","bus",18.933108,72.828595,""
"Railway Station Bus Stand","bus",19.860566,75.310554,""
"Nakyal Bus Stand","bus",33.487053,74.100878,""
"Chainpur Bus Park","bus",27.289621,87.310643,""
"Tulshi Ghat Bus terminals","bus",26.808781,82.209122,""
"Reddipalli Cheruvukatta","bus",14.083047,79.236705,""
"NST Bus Station","bus",26.324181,94.521331,""
"Bilagi","bus",16.346268,75.621938,""
"Bus station","bus",15.909587,75.501904,""
"bus stop","bus",17.497287,78.381492,""
"Shwe Pyi Lwin Bus Gate","bus",16.859808,94.388217,""
"TGSRTC Bus Station , Nagar Kurnool","bus",16.487073,78.311972,""
"2nd Gate Bus Station","bus",24.049918,91.173711,""
"Mayiladuthurai Old Bus Stand","bus",11.101996,79.650491,""
"Hiriyuru","bus",13.941671,76.619814,""
"Rangamati Hathazari Bus Station","bus",22.393782,91.821272,""
"Bonogram Bazar Bus Stop","bus",23.996527,89.473612,""
"Lele bus stop","bus",27.568352,85.340843,""
"Bhojpur bus stop","bus",27.171276,87.045964,""
"Hubli Railway Station","bus",15.352323,75.145596,""
"কাউখালী বাসস্ট্যান্ড","bus",22.620969,90.063822,""
"Daewoo Bus Terminal, Lahore to Islamabad","bus",31.505977,74.331412,""
"Air Headquarter Bus Stop","bus",23.817204,90.400453,""
"Changanassery","bus",9.445686,76.540961,""
"Inter-State Bus Terminal Agra","bus",27.207748,77.977511,""
"Old Municipal Bus Stand","bus",9.712752,76.684635,""
"Poonjar","bus",9.673475,76.813276,""
"വെഞ്ഞാറമ്മൂട്","bus",8.677989,76.910372,""
"Venjaramoodu Private Bus Stand","bus",8.679654,76.9124,""
"Edakkara Bus Stand","bus",11.356582,76.306033,""
"KSRTC","bus",9.977111,76.579792,""
"Pathanamthitta KSRTC bus stand","bus",9.267143,76.789517,""
"Shaikupura Morr","bus",32.147774,74.191204,""
"Kayamkulam Private Bus Stand","bus",9.173731,76.500621,""
"Sialkot Ada","bus",32.159401,74.190401,""
"APSRTC Bus Station , Gudur","bus",14.144398,79.855249,""
"Ranni Bus stand","bus",9.378011,76.77933,""
"Chandigarh Railway Station","bus",30.702824,76.819097,""
"Mangattukavala Bus Stand","bus",9.902637,76.724884,""
"Mallappally Bus Stand","bus",9.446034,76.657381,""
"Changanassery Perunna Private Bus Stand","bus",9.443511,76.544237,""
"Lari Adda","bus",33.905213,73.38727,""
"Kilimanoor Private Bus Stand","bus",8.77008,76.878644,""
